chrom	start	end	Gene
chr8	91070384	91072583	OTUD6B
chr8	91100619	91102818	LRRC69
chr8	91203485	91205684	LRRC69
chr8	91207494	91209693	LRRC69
chr8	91207494	91209693	SLC26A7
chr8	93017474	93019673	TRIQK
chr8	94217104	94219303	CDH17
chr8	94262151	94264350	GEM
chr8	94639074	94641273	ESRP1
chr8	94639268	94641467	ESRP1
chr8	94717703	94719902	DPY19L4
chr8	94893533	94895732	CCNE2
chr8	94896479	94898678	CCNE2
chr8	94896479	94898678	NDUFAF6
chr8	94949179	94951378	NDUFAF6
chr8	96259902	96262101	MTERF3
chr8	96261411	96263610	MTERF3
chr8	97773057	97775256	LAPTM4B
chr8	98042018	98044217	RPL30
chr8	98046270	98048469	RPL30
chr8	98294194	98296393	NIPAL2
chr8	98942403	98944602	STK3
chr8	98942403	98944602	OSR2
chr8	98942628	98944827	OSR2
chr8	100155906	100158105	SPAG1
chr8	100559585	100561784	ANKRD46
chr8	101847161	101849360	NCALD
chr8	102123432	102125631	NCALD
chr8	102124708	102126907	NCALD
chr8	103019063	103021262	ATP6V1C1
chr8	103296433	103298632	FZD6
chr8	103298573	103300772	FZD6
chr8	103412714	103414913	DCAF13
chr8	103498610	103500809	RIMS2
chr8	103501477	103503676	RIMS2
chr8	103501696	103503895	RIMS2
chr8	104588733	104590932	LRP12
chr8	107497856	107500055	ANGPT1
chr8	109642115	109644314	SYBU
chr8	109691592	109693791	SYBU
chr8	116650014	116652213	EIF3H
chr8	116764505	116766704	EIF3H
chr8	116764508	116766707	EIF3H
chr8	116764505	116766704	LOC112268030
chr8	116764508	116766707	LOC112268030
chr8	116766726	116768925	LOC112268030
chr8	117518713	117520912	MED30
chr8	119163034	119165233	MAL2
chr8	119673254	119675453	ENPP2
chr8	120759253	120761452	SNTB1
chr8	120813074	120815273	SNTB1
chr8	123176960	123179159	FAM83A
chr8	123180326	123182525	FAM83A
chr8	123202544	123204743	FAM83A
chr8	123241178	123243377	ZHX1-C8orf76
chr8	123274085	123276284	ZHX1-C8orf76
chr8	123346034	123348233	ATAD2
chr8	123347931	123350130	ATAD2
chr8	123414726	123416925	ATAD2
chr8	123416151	123418350	ATAD2
chr8	123414726	123416925	NTAQ1
chr8	123416151	123418350	NTAQ1
chr8	123541007	123543206	FBXO32
chr8	123849987	123852186	FER1L6
chr8	124040583	124042782	FER1L6
chr8	124448820	124451019	TRMT12
chr8	124508377	124510576	TATDN1
chr8	124537101	124539300	TATDN1
chr8	124537123	124539322	TATDN1
chr8	124996497	124998696	SQLE
chr8	124997999	125000198	SQLE
chr8	130008254	130010453	CYRIB
chr8	130084569	130086768	ASAP1
chr8	130160972	130163171	ASAP1
chr8	130246287	130248486	ASAP1
chr8	130356787	130358986	ASAP1
chr8	130443475	130445674	ASAP1
chr8	132085456	132087655	OC90
chr8	132727787	132729986	TMEM71
chr8	132760513	132762712	TMEM71
chr8	133571741	133573940	ST3GAL1
chr8	140732454	140734653	PTK2
chr8	141129871	141132070	DENND3
chr8	141252565	141254764	SLC45A4
chr8	141308106	141310305	SLC45A4
chr8	141512638	141514837	C8orf90
chr8	142698111	142700310	LY6K
chr8	142769629	142771828	LYNX1-SLURP2
chr8	142777611	142779810	LYNX1-SLURP2
chr8	142778025	142780224	LYNX1-SLURP2
chr8	142832247	142834446	GML
chr8	142879647	142881846	GML
chr8	142917644	142919843	CYP11B2
chr8	143359780	143361979	TOP1MT
chr8	143558126	143560325	GSDMD
chr8	143945080	143947279	PLEC
chr8	143976535	143978734	PLEC
chr8	143988056	143990255	PARP10
chr8	144010280	144012479	PARP10
chr8	144012573	144014772	PARP10
chr8	143988056	143990255	GRINA
chr8	144462672	144464871	TMEM276-ZFTRAF1
chr8	144464043	144466242	TMEM276-ZFTRAF1
chr8	144500973	144503172	PPP1R16A
chr8	144500973	144503172	GPT
chr8	144505245	144507444	GPT
chr8	144507070	144509269	GPT
chr8	144515992	144518191	RECQL4
chr8	144517646	144519845	RECQL4
chr8	144528933	144531132	ARHGAP39
chr8	144791792	144793991	RPL8
chr8	144792388	144794587	RPL8
chr8	144825518	144827717	ZNF7
chr8	144853537	144855736	COMMD5
chr8	144950689	144952888	ZNF16
chr9	178948	181147	ZNG1A
chr9	468291	470490	KANK1
chr9	492049	494248	KANK1
chr9	1047858	1050057	DMRT2
chr9	4660294	4662493	SPATA6L
chr9	4666475	4668674	SPATA6L
chr9	5229419	5231618	INSL4
chr9	5448503	5450702	CD274
chr9	6213786	6215985	IL33
chr9	14315073	14317272	NFIB
chr9	14398784	14400983	NFIB
chr9	15420734	15422933	SNAPC3
chr9	19047427	19049626	SAXO1
chr9	19049159	19051358	SAXO1
chr9	19149079	19151278	PLIN2
chr9	19228435	19230634	DENND4C
chr9	20656309	20658508	FOCAD
chr9	20684489	20686688	FOCAD
chr9	20714105	20716304	FOCAD
chr9	20784927	20787126	FOCAD
chr9	21166461	21168660	IFNA21
chr9	21482114	21484313	IFNE
chr9	21800636	21802835	MTAP
chr9	21992139	21994338	CDKN2A
chr9	21995102	21997301	CDKN2A
chr9	26945039	26947238	IFT74
chr9	26947043	26949242	IFT74
chr9	26956096	26958295	IFT74
chr9	27005473	27007672	IFT74
chr9	28537735	28539934	LINGO2
chr9	32635470	32637669	TAF1L
chr9	33164948	33167147	B4GALT1
chr9	33167157	33169356	B4GALT1
chr9	33216365	33218564	SPINK4
chr9	33262879	33265078	CHMP5
chr9	33264521	33266720	CHMP5
chr9	33467736	33469935	NOL6
chr9	33473731	33475930	NOL6
chr9	33522251	33524450	ANKRD18B
chr9	34397629	34399828	FAM219A
chr9	34455414	34457613	FAM219A
chr9	34458371	34460570	FAM219A
chr9	34458371	34460570	DNAI1
chr9	34566012	34568211	CNTFR
chr9	34566012	34568211	CNTFR
chr9	34589941	34592140	CNTFR
chr9	34611905	34614104	DCTN3
chr9	34620324	34622523	DCTN3
chr9	34644589	34646788	GALT
chr9	34650162	34652361	GALT
chr9	35039095	35041294	C9orf131
chr9	35102996	35105195	STOML2
chr9	35102996	35105195	ATOSB
chr9	35116142	35118341	ATOSB
chr9	35159992	35162191	UNC13B
chr9	35404755	35406954	UNC13B
chr9	35603262	35605461	TESK1
chr9	35606094	35608293	TESK1
chr9	35656290	35658489	CCDC107
chr9	35657818	35660017	CCDC107
chr9	35747287	35749486	GBA2
chr9	35749029	35751228	GBA2
chr9	35812073	35814272	SPAG8
chr9	35812451	35814650	TMEM8B
chr9	35815155	35817354	TMEM8B
chr9	35828548	35830747	TMEM8B
chr9	35957955	35960154	OR2S2
chr9	36134536	36136735	GLIPR2
chr9	36188856	36191055	CLTA
chr9	36570862	36573061	MELK
chr9	37751803	37754002	TRMT10B
chr9	37798554	37800753	DCAF10
chr9	37831918	37834117	DCAF10
chr9	39288116	39290315	CNTNAP3
chr9	61328717	61330916	CNTNAP3C
chr9	65285010	65287209	FOXD4L5
chr9	66854426	66856625	ZNF658
chr9	68703240	68705439	PIP5K1B
chr9	68778065	68780264	PIP5K1B
chr9	68975696	68977895	PIP5K1B
chr9	69759812	69762011	PTAR1
chr9	70706047	70708246	TRPM3
chr9	70809885	70812084	TRPM3
chr9	71446705	71448904	TRPM3
chr9	71909510	71911709	ABHD17B
chr9	71909510	71911709	C9orf85
chr9	71910994	71913193	C9orf85
chr9	72058576	72060775	C9orf57
chr9	72072522	72074721	C9orf57
chr9	72112595	72114794	GDA
chr9	73080243	73082442	ALDH1A1
chr9	75086514	75088713	NMRK1
chr9	75088018	75090217	NMRK1
chr9	75888644	75890843	PCSK5
chr9	76457283	76459482	GCNT1
chr9	77017655	77019854	FOXB2
chr9	78234062	78236261	CEP78
chr9	79569773	79571972	TLE4
chr9	83270280	83272479	FRMD3
chr9	83538347	83540546	FRMD3
chr9	83621049	83623248	IDNK
chr9	83921266	83923465	KIF27
chr9	83956787	83958986	QNG1
chr9	83969658	83971857	HNRNPK
chr9	83978798	83980997	HNRNPK
chr9	83980432	83982631	HNRNPK
chr9	83978798	83980997	RMI1
chr9	83980432	83982631	RMI1
chr9	86099974	86102173	GOLM1
chr9	86259458	86261657	C9orf153
chr9	86354255	86356454	TUT7
chr9	87495228	87497427	DAPK1
chr9	87551454	87553653	DAPK1
chr9	87974554	87976753	CDK20
chr9	89497931	89500130	SEMA4D
chr9	91634251	91636450	ROR2
chr9	91636146	91638345	ROR2
chr9	92323953	92326152	NOL8
chr9	92325437	92327636	NOL8
chr9	92482307	92484506	ASPN
chr9	92527859	92530058	ECM2
chr9	92877839	92880038	ZNF484
chr9	93056688	93058887	SUSD3
chr9	94028794	94030993	PTPDC1
chr9	94640050	94642249	FBP1
chr9	94724699	94726898	AOPEP
chr9	94807962	94810161	AOPEP
chr9	94934747	94936946	AOPEP
chr9	95063350	95065549	AOPEP
chr9	95083208	95085407	AOPEP
chr9	95083445	95085644	AOPEP
chr9	95084021	95086220	AOPEP
chr9	95085895	95088094	AOPEP
chr9	96448169	96450368	HABP4
chr9	96655118	96657317	PRXL2C
chr9	96777930	96780129	ZNF510
chr9	96926310	96928509	NUTM2G
chr9	96949386	96951585	MFSD14CP
chr9	97013509	97015708	MFSD14CP
chr9	97499180	97501379	TMOD1
chr9	97517637	97519836	TMOD1
chr9	97944657	97946856	HEMGN
chr9	98119023	98121222	TRIM14
chr9	98796766	98798965	ANKS6
chr9	99220064	99222263	SEC61B
chr9	99221743	99223942	SEC61B
chr9	99819720	99821919	NR4A3
chr9	99819855	99822054	NR4A3
chr9	100440271	100442470	MSANTD3
chr9	100440271	100442470	MSANTD3-TMEFF1
chr9	100471149	100473348	MSANTD3-TMEFF1
chr9	100576079	100578278	MSANTD3-TMEFF1
chr9	101396851	101399050	ZNF189
chr9	101398419	101400618	ZNF189
chr9	101531853	101534052	PGAP4
chr9	101533338	101535537	PGAP4
chr9	104092260	104094459	SMC2
chr9	104092275	104094474	SMC2
chr9	105242622	105244821	SLC44A1
chr9	105556122	105558321	FKTN
chr9	105558105	105560304	FKTN
chr9	108932400	108934599	ABITRAM
chr9	108934129	108936328	ABITRAM
chr9	109496325	109498524	PTPN3
chr9	109498114	109500313	PTPN3
chr9	109772113	109774312	PALM2AKAP2
chr9	110337685	110339884	TXNDC8
chr9	110666779	110668978	MUSK
chr9	111484546	111486745	ECPAS
chr9	111523159	111525358	ZNF483
chr9	111599694	111601893	PTGR1
chr9	111629334	111631533	DNAJC25-GNG10
chr9	111629386	111631585	DNAJC25-GNG10
chr9	111631090	111633289	DNAJC25-GNG10
chr9	111659605	111661804	DNAJC25-GNG10
chr9	112333465	112335664	PTBP3
chr9	113303177	113305376	RNF183
chr9	113442731	113444930	RGS3
chr9	113874282	113876481	ZNF618
chr9	114609206	114611405	TMEM268
chr9	114930396	114932595	TNFSF8
chr9	115254052	115256251	DELEC1
chr9	116502283	116504482	ASTN2
chr9	116565636	116567835	ASTN2
chr9	116685305	116687504	ASTN2
chr9	116836144	116838343	ASTN2
chr9	117181001	117183200	ASTN2
chr9	117414871	117417070	ASTN2
chr9	120928974	120931173	TRAF1
chr9	121205794	121207993	RAB14
chr9	121222815	121225014	RAB14
chr9	121205794	121207993	GSN
chr9	121222815	121225014	GSN
chr9	121285331	121287530	GSN
chr9	121367893	121370092	STOM
chr9	121370105	121372304	STOM
chr9	122157908	122160107	MORN5
chr9	122159580	122161779	MORN5
chr9	122659566	122661765	OR1L1
chr9	122798123	122800322	PDCL
chr9	123402404	123404603	DENND1A
chr9	123485423	123487622	DENND1A
chr9	123929953	123932152	DENND1A
chr9	124255606	124257805	NEK6
chr9	124260957	124263156	NEK6
chr9	124851417	124853616	WDR38
chr9	124860130	124862329	ARPC5L
chr9	124861782	124863981	ARPC5L
chr9	125189740	125191939	PPP6C
chr9	125198542	125200741	RABEPK
chr9	125259794	125261993	GAPVD1
chr9	125745345	125747544	PBX3
chr9	125745541	125747740	PBX3
chr9	126803006	126805205	ZBTB43
chr9	127422374	127424573	ZNF79
chr9	127577370	127579569	NIBAN2
chr9	127578790	127580989	NIBAN2
chr9	127577370	127579569	STXBP1
chr9	127578790	127580989	STXBP1
chr9	127690641	127692840	STXBP1
chr9	127714079	127716278	PTRH1
chr9	127724674	127726873	PTRH1
chr9	127814066	127816265	FPGS
chr9	128066201	128068400	SLC25A25
chr9	128068007	128070206	SLC25A25
chr9	128147071	128149270	LCN2
chr9	128189655	128191854	CIZ1
chr9	128204184	128206383	CIZ1
chr9	128273379	128275578	SWI5
chr9	128274222	128276421	SWI5
chr9	128275827	128278026	SWI5
chr9	128409751	128411950	CERCAM
chr9	128550558	128552757	SPTAN1
chr9	128552215	128554414	SPTAN1
chr9	128684294	128686493	SET
chr9	128722435	128724634	ZDHHC12
chr9	128723928	128726127	ZDHHC12
chr9	128939478	128941677	NUP188
chr9	128947404	128949603	NUP188
chr9	128947404	128949603	NUP188
chr9	129606884	129609083	NTMT1
chr9	129620902	129623101	NTMT1
chr9	129641970	129644169	ASB6
chr9	129832698	129834897	C9orf78
chr9	130051426	130053625	GPR107
chr9	130931851	130934050	FIBCD1
chr9	131094476	131096675	AIF1L
chr9	131739877	131742076	RAPGEF1
chr9	132406652	132408851	TTF1
chr9	132408043	132410242	CFAP77
chr9	132876027	132878226	SPACA9
chr9	132878578	132880777	SPACA9
chr9	132943551	132945750	GFI1B
chr9	132943707	132945906	GFI1B
chr9	132946675	132948874	GFI1B
chr9	133028675	133030874	GTF3C5
chr9	133030275	133032474	GTF3C5
chr9	133049996	133052195	GTF3C5
chr9	133275020	133277219	ABO
chr9	133530164	133532363	ADAMTSL2
chr9	133739756	133741955	SARDH
chr9	133992405	133994604	VAV2
chr9	135073422	135075621	OLFM1
chr9	135477079	135479278	PPP1R26
chr9	135480578	135482777	PPP1R26
chr9	135497984	135500183	PIERCE1
chr9	135501535	135503734	PIERCE1
chr9	135497984	135500183	MRPS2
chr9	135501535	135503734	MRPS2
chr9	135519438	135521637	LCN1
chr9	135700185	135702384	KCNT1
chr9	135704299	135706498	KCNT1
chr9	136363545	136365744	DNLZ
chr9	136363545	136365744	CARD9
chr9	136373482	136375681	CARD9
chr9	136373482	136375681	SNAPC4
chr9	136399977	136402176	ENTR1
chr9	136408630	136410829	ENTR1
chr9	136410415	136412614	ENTR1
chr9	136439646	136441845	SEC16A
chr9	136481495	136483694	SEC16A
chr9	136483560	136485759	SEC16A
chr9	136656856	136659055	EGFL7
chr9	136660258	136662457	EGFL7
chr9	136668602	136670801	EGFL7
chr9	136758344	136760543	LCN8
chr9	136846724	136848923	PHPT1
chr9	136848943	136851142	PHPT1
chr9	137169071	137171270	LRRC26
chr9	137169071	137171270	LRRC26
chr9	137171785	137173984	LRRC26
chr9	137171857	137174056	LRRC26
chr9	137203685	137205884	NDOR1
chr9	137203994	137206193	NDOR1
chr9	137205449	137207648	NDOR1
chr9	137215494	137217693	NDOR1
chr9	137228757	137230956	SLC34A3
chr9	137249261	137251460	STPG3
chr9	137253298	137255497	STPG3
chr9	137253327	137255526	STPG3
chr9	137421350	137423549	NOXA1
chr9	137423012	137425211	NOXA1
chrX	2826822	2829021	GYG2
chrX	6534919	6537118	VCX3A
chrX	7840262	7842461	VCX
chrX	8171068	8173267	VCX2
chrX	8801184	8803383	FAM9A
chrX	9784429	9786628	GPR143
chrX	9786098	9788297	GPR143
chrX	10833455	10835654	MID1
chrX	11109301	11111500	HCCS
chrX	11291413	11293612	AMELX
chrX	12374934	12377133	FRMPD4
chrX	13044483	13046682	FAM9C
chrX	13732743	13734942	TRAPPC2
chrX	13734436	13736635	TRAPPC2
chrX	14029694	14031893	GEMIN8
chrX	14527298	14529497	GLRA2
chrX	14871421	14873620	FANCB
chrX	14873056	14875255	FANCB
chrX	15270268	15272467	ASB9
chrX	15315441	15317640	ASB11
chrX	15384214	15386413	PIR
chrX	15462246	15464445	PIR
chrX	15493365	15495564	PIR
chrX	15462246	15464445	BMX
chrX	15493365	15495564	BMX
chrX	15686830	15689029	CA5BP1-CA5B
chrX	15714208	15716407	CA5BP1-CA5B
chrX	15736270	15738469	CA5BP1-CA5B
chrX	15854732	15856931	AP1S2
chrX	16165481	16167680	MAGEB17
chrX	16626886	16629085	CTPS2
chrX	16648158	16650357	CTPS2
chrX	16712737	16714936	CTPS2
chrX	16648158	16650357	S100G
chrX	17423881	17426080	NHS
chrX	17526435	17528634	NHS
chrX	17557188	17559387	NHS
chrX	17735449	17737648	NHS
chrX	17735449	17737648	SCML1
chrX	18423583	18425782	CDKL5
chrX	19122438	19124637	ADGRG2
chrX	19341893	19344092	PDHA1
chrX	20016988	20019187	MAP7D2
chrX	20116708	20118907	MAP7D2
chrX	21658131	21660330	KLHL34
chrX	23766276	23768475	ACOT9
chrX	24026987	24029186	KLHL15
chrX	24149455	24151654	ZFX
chrX	24648073	24650272	PCYT1B
chrX	24672478	24674677	PCYT1B
chrX	26190440	26192639	MAGEB6
chrX	26214169	26216368	MAGEB5
chrX	27805990	27808189	MAGEB10
chrX	30832623	30834822	TAB3
chrX	30974885	30977084	TAB3
chrX	34940796	34942995	FAM47B
chrX	37347309	37349508	TSPAN7
chrX	37347330	37349529	TSPAN7
chrX	37569569	37571768	TSPAN7
chrX	37683791	37685990	TSPAN7
chrX	37778018	37780217	TSPAN7
chrX	37847372	37849571	TSPAN7
chrX	37904147	37906346	TSPAN7
chrX	37988779	37990978	TSPAN7
chrX	37992272	37994471	TSPAN7
chrX	38023787	38025986	TSPAN7
chrX	38219391	38221590	TSPAN7
chrX	38220725	38222924	TSPAN7
chrX	38327345	38329544	TSPAN7
chrX	38350586	38352785	TSPAN7
chrX	37569569	37571768	LANCL3
chrX	37683791	37685990	LANCL3
chrX	37847372	37849571	DYNLT3
chrX	38219391	38221590	SRPX
chrX	38220725	38222924	SRPX
chrX	40177130	40179329	BCOR
chrX	40647362	40649561	CXorf38
chrX	41331348	41333547	DDX3X
chrX	46445292	46447491	KRBOX4
chrX	46515766	46517965	ZNF674
chrX	46543438	46545637	ZNF674
chrX	46545258	46547457	ZNF674
chrX	46910276	46912475	JADE3
chrX	47076355	47078554	RGN
chrX	47188861	47191060	UBA1
chrX	47202921	47205120	UBA1
chrX	47481571	47483770	ZNF41
chrX	47630106	47632305	CFP
chrX	47650405	47652604	ELK1
chrX	47650405	47652604	UXT
chrX	47656833	47659032	UXT
chrX	47658981	47661180	UXT
chrX	47834902	47837101	ZNF81
chrX	48002336	48004535	ZNF81
chrX	48002336	48004535	ZNF182
chrX	48003790	48005989	ZNF182
chrX	48002336	48004535	SPACA5
chrX	48003790	48005989	SPACA5
chrX	48196596	48198795	SSX5
chrX	48381516	48383715	SSX4
chrX	48411761	48413960	SSX4B
chrX	48474021	48476220	FTSJ1
chrX	48506959	48509158	PORCN
chrX	48508639	48510838	PORCN
chrX	48519799	48521998	PORCN
chrX	48674596	48676795	WAS
chrX	48693554	48695753	SUV39H1
chrX	48824513	48826712	ERAS
chrX	48897944	48900143	TIMM17B
chrX	48897944	48900143	PQBP1
chrX	48911759	48913958	SLC35A2
chrX	48911759	48913958	PIM2
chrX	48918825	48921024	PIM2
chrX	48971645	48973844	GRIPAP1
chrX	49002066	49004265	GRIPAP1
chrX	49051572	49053771	CCDC120
chrX	49079688	49081887	WDR45
chrX	49100971	49103170	WDR45
chrX	49160564	49162763	MAGIX
chrX	49270278	49272477	PPP1R3F
chrX	49270322	49272521	PPP1R3F
chrX	49339192	49341391	GAGE12B
chrX	49549278	49551477	GAGE12F
chrX	49549289	49551488	GAGE12F
chrX	49827260	49829459	PAGE4
chrX	49920596	49922795	CLCN5
chrX	50001148	50003347	CLCN5
chrX	50001503	50003702	CLCN5
chrX	50006431	50008630	CLCN5
chrX	50006964	50009163	CLCN5
chrX	50007722	50009921	CLCN5
chrX	50008672	50010871	CLCN5
chrX	50011241	50013440	CLCN5
chrX	50012598	50014797	CLCN5
chrX	50814103	50816302	SHROOM4
chrX	51330231	51332430	NUDT10
chrX	51682632	51684831	CENPVL2
chrX	51708512	51710711	CENPVL1
chrX	51801007	51803206	MAGED1
chrX	52520604	52522803	XAGE1B
chrX	52749132	52751331	SSX2B
chrX	52889306	52891505	FAM156B
chrX	52995273	52997472	FAM156A
chrX	53080367	53082566	TSPYL2
chrX	53195289	53197488	KDM5C
chrX	53198746	53200945	KDM5C
chrX	53225223	53227422	KDM5C
chrX	53420690	53422889	RIBC1
chrX	53422529	53424728	RIBC1
chrX	54528183	54530382	GNL3L
chrX	54918462	54920661	TRO
chrX	54925305	54927504	TRO
chrX	54998335	55000534	PFKFB1
chrX	54998363	55000562	PFKFB1
chrX	55073030	55075229	PAGE2B
chrX	55161111	55163310	FAM104B
chrX	55218346	55220545	PAGE5
chrX	56995628	56997827	SPIN3
chrX	57119572	57121771	SPIN2B
chrX	57680061	57682260	NLRP2B
chrX	63671303	63673502	ARHGEF9
chrX	65032788	65034987	ZC4H2
chrX	65034514	65036713	ZC4H2
chrX	65586377	65588576	MSN
chrX	66039926	66042125	VSIG4
chrX	66639099	66641298	EDA2R
chrX	68645666	68647865	STARD8
chrX	69614067	69616266	EDA
chrX	70020857	70023056	EDA
chrX	70049739	70051938	AWAT2
chrX	70131447	70133646	IGBP1
chrX	70280093	70282292	RAB41
chrX	70421031	70423230	GDPD2
chrX	70442835	70445034	DLG3
chrX	70455795	70457994	DLG3
chrX	70930926	70933125	SLC7A3
chrX	71073227	71075426	SNX12
chrX	71252814	71255013	ZMYM3
chrX	71254947	71257146	ZMYM3
chrX	71299750	71301949	NONO
chrX	72238828	72241027	PIN4
chrX	72306988	72309187	CITED1
chrX	72686950	72689149	PHKA1
chrX	72714120	72716319	PHKA1
chrX	73078167	73080366	PABPC1L2A
chrX	73079313	73081512	PABPC1L2A
chrX	73127881	73130080	NAP1L6P
chrX	73561197	73563396	CHIC1
chrX	73562886	73565085	CHIC1
chrX	75523303	75525502	ZDHHC15
chrX	78327492	78329691	CYSLTR1
chrX	78745709	78747908	LPAR4
chrX	78943332	78945531	P2RY10
chrX	79367353	79369552	ITM2A
chrX	80333504	80335703	TENT5D
chrX	80335165	80337364	TENT5D
chrX	83859126	83861325	CYLC1
chrX	84502280	84504479	HDX
chrX	85241991	85244190	ZNF711
chrX	85243712	85245911	ZNF711
chrX	86146451	86148650	DACH2
chrX	93672013	93674212	FAM133A
chrX	93673379	93675578	FAM133A
chrX	96881908	96884107	RPA4
chrX	100410074	100412273	PCDH19
chrX	101051917	101054116	TRMT2B
chrX	101217769	101219968	DRP2
chrX	101292858	101295057	TAF7L
chrX	101348543	101350742	BTK
chrX	101388824	101391023	BTK
chrX	101389011	101391210	BTK
chrX	101390597	101392796	BTK
chrX	101388824	101391023	RPL36A
chrX	101389011	101391210	RPL36A
chrX	101390597	101392796	RPL36A
chrX	101388824	101391023	RPL36A-HNRNPH2
chrX	101389011	101391210	RPL36A-HNRNPH2
chrX	101390597	101392796	RPL36A-HNRNPH2
chrX	101406222	101408421	RPL36A-HNRNPH2
chrX	101407813	101410012	RPL36A-HNRNPH2
chrX	101620797	101622996	ARMCX3
chrX	101659651	101661850	ARMCX2
chrX	102597168	102599367	ARMCX5
chrX	102597512	102599711	ARMCX5
chrX	102935272	102937471	RAB40AL
chrX	103519290	103521489	RAB40A
chrX	103574231	103576430	TCEAL4
chrX	103605451	103607650	TCEAL3
chrX	103685284	103687483	MORF4L2
chrX	103687959	103690158	MORF4L2
chrX	103916896	103919095	TMSB15B
chrX	103918848	103921047	TMSB15B
chrX	103919349	103921548	TMSB15B
chrX	104254734	104256933	ESX1
chrX	106166305	106168504	PWWP3B
chrX	106609930	106612129	RADX
chrX	106637814	106640013	RADX
chrX	106691794	106693993	RNF128
chrX	106898164	106900363	MORC4
chrX	106903142	106905341	MORC4
chrX	107118624	107120823	RBM41
chrX	107204611	107206810	NUP62CL
chrX	107206234	107208433	NUP62CL
chrX	107772899	107775098	TSC22D3
chrX	107772899	107775098	NCBP2L
chrX	107777143	107779342	NCBP2L
chrX	107982171	107984370	TEX13B
chrX	108042970	108045169	VSIG1
chrX	108437838	108440037	COL4A6
chrX	108439298	108441497	COL4A6
chrX	109533781	109535980	NXT2
chrX	109624973	109627172	KCNE5
chrX	109731479	109733678	ACSL4
chrX	109733204	109735403	ACSL4
chrX	110000631	110002830	TMEM164
chrX	110053329	110055528	TMEM164
chrX	110080118	110082317	TMEM164
chrX	110224864	110227063	AMMECR1
chrX	110346774	110348973	AMMECR1
chrX	110356848	110359047	AMMECR1
chrX	110440173	110442372	AMMECR1
chrX	110795620	110797819	CHRDL1
chrX	110942285	110944484	PAK3
chrX	111874051	111876250	TRPC5OS
chrX	112780589	112782788	AMOT
chrX	112840632	112842831	AMOT
chrX	115287715	115289914	LUZP4
chrX	118117141	118119340	KLHL13
chrX	118344073	118346272	WDR44
chrX	118384394	118386593	WDR44
chrX	118493815	118496014	DOCK11
chrX	118972614	118974813	LONRF3
chrX	119150380	119152579	KIAA1210
chrX	119234245	119236444	PGRMC1
chrX	119565210	119567409	STEEP1
chrX	119646649	119648848	SEPTIN6
chrX	119693171	119695370	SEPTIN6
chrX	120248752	120250951	ZBTB33
chrX	120360085	120362284	ATP1B4
chrX	120469166	120471365	LAMP2
chrX	120932102	120934301	CT47A12
chrX	120932102	120934301	CT47A11
chrX	120941824	120944023	CT47A10
chrX	120941824	120944023	CT47A9
chrX	120946684	120948883	CT47A9
chrX	120946684	120948883	CT47A8
chrX	120951545	120953744	CT47A8
chrX	120956401	120958600	CT47A6
